"","mod","x","y","angle","height","period","wind"
"94","mod031",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"95","mod031",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"96","mod031",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"97","mod032",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"98","mod032",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"99","mod032",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"100","mod033",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"101","mod033",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"102","mod033",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"103","mod034",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"104","mod034",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"105","mod034",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"106","mod035",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"107","mod035",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"108","mod035",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"109","mod036",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"110","mod036",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"111","mod036",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"112","mod037",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"113","mod037",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"114","mod037",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"115","mod038",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"116","mod038",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"117","mod038",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"118","mod039",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"119","mod039",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"120","mod039",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"121","mod040",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"122","mod040",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"123","mod040",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"124","mod041",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"125","mod041",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"126","mod041",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"127","mod042",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"128","mod042",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"129","mod042",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"130","mod043",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"131","mod043",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"132","mod043",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"133","mod044",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"134","mod044",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
