"","mod","x","y","angle","height","period","wind"
"78","mod077",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"79","mod078",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"80","mod079",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"81","mod080",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"82","mod081",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"83","mod082",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"84","mod083",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"85","mod084",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"86","mod085",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"87","mod086",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"88","mod087",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"89","mod088",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"90","mod089",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"91","mod090",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"92","mod091",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"93","mod092",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"94","mod093",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"95","mod094",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"96","mod095",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"97","mod096",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"98","mod097",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"99","mod098",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"100","mod099",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"101","mod100",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"102","mod101",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"103","mod102",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"104","mod103",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"105","mod104",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"106","mod105",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"107","mod106",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"108","mod107",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"109","mod108",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"110","mod109",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"111","mod110",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"112","mod111",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"113","mod112",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"114","mod113",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"115","mod114",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"116","mod115",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"117","mod116",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"118","mod117",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"119","mod118",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"120","mod119",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
