"","mod","x","y","angle","height","period","wind"
"101","mod100",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"102","mod101",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"103","mod102",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"104","mod103",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"105","mod104",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"106","mod105",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"107","mod106",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"108","mod107",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"109","mod108",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"110","mod109",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"111","mod110",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"112","mod111",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"113","mod112",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"114","mod113",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"115","mod114",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"116","mod115",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"117","mod116",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"118","mod117",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"119","mod118",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
"120","mod119",-120.5,34.16667,212.96354675293,1.16217180093129,15.5492887496948,7.67932987213135
